Red,Green,Blue,Label
0.34970333274085386,0.375708506254558,0.3658850133560403,0
0.39304616985227464,0.42913725226106597,0.426368529117822,0
0.40326063580355775,0.4365254063304324,0.43599266600437603,0
0.3991073688095121,0.42416718221533817,0.42366547527846554,0
0.42476958763454725,0.44747279820529373,0.44513300811282963,0
0.39170196280517233,0.42121150665597373,0.4259590841513231,0
0.3823990420210062,0.41637306227184995,0.4281644727716813,0
0.4016364077487089,0.4351746515855478,0.44610203293816353,0
0.38911664409275326,0.4132578077492591,0.415458106905274,0
0.41414931081820894,0.4421711149675832,0.4503719787010653,0
0.44637761896429123,0.48016196839927844,0.4955233697409434,0
0.43877412285536277,0.4736133864911092,0.48532443914275003,0
0.3833353771565767,0.41257341401612657,0.41486813665783057,0
0.38159099411103414,0.405602759643631,0.40775282438001,0
0.3963241408364148,0.4247245632418604,0.43390282229025773,0
0.44127832876802886,0.4630380623039998,0.46643667627034036,0
0.3535745119396017,0.36970791584224744,0.36185592871787603,0
0.4456753389072302,0.46144833237801874,0.4587418195400523,0
0.4436725299133053,0.462037438593445,0.45839951933410805,0
0.4436543048658606,0.4582635161016524,0.456352171068464,0
0.4364781113419792,0.45128129633048836,0.44796040792874947,0
0.4359475325312352,0.45192805730696683,0.45289748687819453,0
0.43809873400076765,0.4535366093523509,0.4538148046977623,0
0.42861704470507395,0.44443691119519113,0.4438833164086396,0
0.4321912265327762,0.4458841877892357,0.447987632113653,0
0.4351198558806077,0.45056613042715526,0.45205912321360686,0
0.4345008070805381,0.44651808588374964,0.4434804851623016,0
0.4276227304376256,0.44288948726215893,0.4397061780183824,0
0.4228874101406697,0.43695223240612624,0.4374238790662891,0
0.4188647210617593,0.43211123324294526,0.4341611592519518,0
0.3988860560503595,0.4164963719840978,0.42043542793065947,0
0.4258283856735807,0.4445016590562946,0.4520345485355201,0
0.39455846413802104,0.4140784659338297,0.4172284998980388,0
0.4280548727501866,0.44778455588409777,0.45416578254088114,0
0.37738206450949147,0.39372656779614323,0.3955792189334267,0
0.392073353045894,0.4045236554169118,0.40721281585106733,0
0.4300840677318436,0.44865709330673226,0.45500490689810996,0
0.4211939533144842,0.4365395207670821,0.44394578506236243,0
0.4227381593741224,0.44191348989937956,0.44841198952643874,0
0.41637461236251283,0.4353325254490443,0.44303070052156507,0
0.38245353918996583,0.3937732025607959,0.393876501750799,0
0.40456477587755785,0.42414589717410456,0.43060814190287694,0
0.4050539443032911,0.42490567698315107,0.43142214043867316,0
0.4050317349487338,0.42535432202019846,0.4315891454843911,0
0.4063743718114058,0.42589562516189766,0.43264148768286526,0
0.4066382804878719,0.4268585185174983,0.433416036411285,0
0.41383984382894,0.43449860537768914,0.43763797242170527,0
0.3943934971744725,0.41733732487420105,0.4196393989644021,0
0.4198060308401438,0.4438440216103307,0.4494051211321214,0
0.4048302891849131,0.4275659942488188,0.4321977541367898,0
0.41223637837736066,0.43331619909042945,0.44087981768178025,0
0.41675772014043105,0.43807649307029134,0.4446134693922536,0
0.40487380941554924,0.4259305481304294,0.432469008520676,0
0.42086330175281866,0.4423206613995736,0.44889479683937633,0
0.3911736230142771,0.414673029042499,0.4144193193884879,0
0.32789918336631046,0.34323660997238786,0.33504811251775185,0
0.437434735442008,0.4619580165407307,0.45484414814365776,0
0.43914229522268927,0.4622259784172274,0.45791760475857296,0
0.4384314236446004,0.4587547484443973,0.45455403719390924,0
0.42614978261987885,0.44752023097958404,0.44685466797746926,0
0.4196971513237553,0.4450286095066711,0.44359247347163405,0
0.42259184516821763,0.4477663365777302,0.44639339544259554,0
0.4267244442867559,0.45119773783213274,0.4506879761648875,0
0.4330388017546559,0.45658052812851946,0.4564908869595815,0
0.4324747582088209,0.45600928814325364,0.4546590500952565,0
0.433360218794722,0.4558040245635413,0.454218393766202,0
0.425692511615346,0.44950903174677553,0.4470671021617674,0
0.4060911444124168,0.42896948078163183,0.42628621930361094,0
0.39610835099288494,0.41791304576969895,0.4161268332405572,0
0.3972551798288877,0.41672414632488414,0.41231699457399384,0
0.41579580276784145,0.4372882317805783,0.4336720740718282,0
0.3946456165502837,0.41644659398004447,0.41473836536394715,0
0.4109439443584052,0.44126502382317095,0.45281202234243295,0
0.42188250358702506,0.451459551015665,0.4602355902423744,0
0.43062281322394946,0.45584327630377547,0.4650933160320251,0
0.3995873687360262,0.4186577035831654,0.42302146714818295,0
0.42168641424760706,0.43785950621230374,0.44983910345971007,0
0.36620024725668404,0.38571486679324657,0.3892335324109024,0
0.35620017893787376,0.37468696206112906,0.37610222641244234,0
0.3490658723083538,0.3673207475157211,0.36738801857996084,0
0.3464559846589253,0.3651991642600071,0.36409297937529733,0
0.3527949196754499,0.3681074730674618,0.37069401462918256,0
0.36032840048555737,0.37413574982133796,0.3755072011471132,0
0.3489454503576001,0.36840007851496265,0.36568838435542783,0
0.3500775791671495,0.36864169172072464,0.3681043240869851,0
0.3368413693477951,0.35833226836363696,0.36522592341771376,0
0.35018357666312067,0.37169462111650625,0.38682998479303765,0
0.3519518425870301,0.3739325846050961,0.3868411597985017,0
0.35379284220949747,0.3752212697010781,0.388230879229796,0
0.3632212514444547,0.3966654162601991,0.4134111260685292,0
0.35372776997756855,0.386248350588713,0.3952856317618402,0
0.33367269984917036,0.3566818523881957,0.36950545677842084,0
0.35564946043066326,0.3830593318443269,0.38967792043970184,0
0.3716061080691061,0.3978286530929244,0.4048285438976491,0
0.3624609750322878,0.39099070370441785,0.3953003375293716,0
0.4102214069128071,0.44743320200046743,0.45901654153416316,0
0.4107098347396676,0.44618384614925316,0.4582660077288669,0
0.41025405354449535,0.44503757132713484,0.45676997504239175,0
0.4346035579977331,0.4701829296437965,0.47752091531590585,0
0.4300528391460577,0.4633244128486209,0.4727850697104479,0
0.40920324708399225,0.43716933408564324,0.4433110659939043,0
0.42672926679104095,0.4568811825653151,0.46352764695778115,0
0.3982539061136503,0.4248319443372774,0.42799780357894085,0
0.3868854263690862,0.40955232176024164,0.4129238866445114,0
0.42025215841513264,0.45094707668975953,0.4576677617196033,0
0.4113832400523216,0.438622948828178,0.4440268347102726,0
0.40751456683347886,0.4350546286396121,0.4376883762031005,0
0.40897650613698183,0.4332943342004654,0.43651644163943104,0
0.36517071435526344,0.4022450766824109,0.4208589873338078,0
0.364261284774849,0.3940569811031315,0.41040988358474645,0
0.3769741954684994,0.41057017731200146,0.41444997673715744,0
0.4075393309670922,0.4414128737670459,0.4483862608919707,0
0.40266094591354706,0.43308602785019273,0.43777246288049526,0
0.4027566869762997,0.43958660000587924,0.4465553339882755,0
0.39729786473288903,0.43254444339574133,0.43874047153528245,0
0.3725004644530917,0.40646199212140616,0.4118897752345574,0
0.4085507593836746,0.44673407092388184,0.4522024778945593,0
0.40599830833439077,0.4432059526237184,0.44853009208227473,0
0.40947699883616856,0.44395401776610527,0.4492500833604312,0
0.3493807244274083,0.36954974918384853,0.3669561116515375,1
0.35576034932383854,0.37911735943088976,0.3771695872671189,1
0.3584482323684654,0.38340743914918174,0.38424500193359395,1
0.3775311200794387,0.40866620095053774,0.4153007870556647,1
0.3651230749022183,0.39580642777817676,0.39551048676521144,1
0.376104499878749,0.4093268955197558,0.40979543625751597,1
0.35980891630520867,0.38754422638304814,0.3843139436511047,1
0.368300020162661,0.40066389521938156,0.40283918911657235,1
0.3452752375427827,0.37459675826669125,0.37163349587469197,1
0.36158325054701046,0.38981639520560357,0.38582649054421736,1
0.3564138589357787,0.3803366894518509,0.37400706072038076,1
0.3416796328880093,0.36885115776845684,0.3633243870137769,1
0.36305938179169356,0.39058398287873236,0.3849628489196673,1
0.3749179112172374,0.40751172787113565,0.41181490298499235,1
0.36274782505056674,0.3951409164457502,0.39182699196984144,1
0.3669782435015608,0.3967191986651305,0.3925466588771737,1
0.3681739260282955,0.4004254367351738,0.40222575795988735,1
0.3466646555675582,0.3822490363028939,0.3801835749407987,1
0.3479749759104431,0.3874701578841975,0.38273950508246063,1
0.36822420637654524,0.4141659341053003,0.4123770864220317,1
0.3654264362565974,0.4051588596063368,0.39720165290186155,1
0.37260277904847,0.42193546788855113,0.413316854721369,1
0.3883793980090866,0.4385983885027831,0.4266852987564366,1
0.3586090944622954,0.39979762418178144,0.3864079123287091,1
0.37644581261952903,0.4091103593362767,0.3910145722300917,1
0.3474846075997157,0.3884853438353697,0.3813981857968524,1
0.3943824886602254,0.43817458510388096,0.4347444153103953,1
0.3755216112492026,0.4186286767002316,0.4081092734690619,1
0.3452417957719959,0.3903106129081458,0.3768029305439966,1
0.3370289647644874,0.38091609037740404,0.3672050590825667,1
0.3353778713420157,0.3829387060853576,0.37582061799703514,1
0.3451557829634245,0.38833151743082683,0.3780857511303031,1
0.3449133430426417,0.38677827778726986,0.3682315807893478,1
0.38055152053560093,0.4365861871076545,0.4219379451630739,1
0.33042684444713927,0.37177123004172224,0.3541369278902418,1
0.3492362387543795,0.39538345970590966,0.3807673304728999,1
0.3640222780178314,0.4089555655603389,0.3965118453335614,1
0.33409344612481895,0.3762995931413877,0.35877429680998246,1
0.3241838887480412,0.3699667809829832,0.3528286169241426,1
0.37468192426647484,0.4325433382385095,0.42235233606700406,1
0.3529024012397053,0.39991045355882315,0.3898077606265029,1
0.32728175929090003,0.37739194490219874,0.35756156615649115,1
0.346387272584477,0.393981359643079,0.380391091893049,1
0.3297880492143447,0.37903637867589635,0.36083453092189777,1
0.32891952480420666,0.37129827728664844,0.34922017235170966,1
0.32055550541682004,0.3704848987871176,0.35419521704025025,1
0.3488618114841739,0.39663524977357284,0.381670657288962,1
0.35839723438565024,0.4033135541764727,0.3813300736649015,1
0.3504563179858281,0.4027388638042124,0.3824172297514525,1
0.3529558018630483,0.4036632115719884,0.3852734382893975,1
0.33184687102143406,0.37586880285235047,0.3563407836431675,1
0.3331456087424206,0.3823160432776131,0.36134198467637785,1
0.3233853968599533,0.37960380945688493,0.36744873046426463,1
0.3368434074299634,0.39205541792281423,0.38131649314836974,1
0.3221476150190234,0.3738919923234919,0.3600237617416495,1
0.33843805458799214,0.39391582812502834,0.3845738421856139,1
0.32540530277978374,0.3775735839519922,0.35902271319143253,1
0.3445270030386367,0.3986246361305693,0.389747220974495,1
0.3392761713862914,0.39103809916171084,0.3826139563503659,1
0.35095385116006567,0.4069739095628886,0.3985505877254866,1
0.340188276308368,0.3975852945998964,0.3782920825502507,1
0.327656192302181,0.3783475614432976,0.36278909764974127,1
0.3222213160889767,0.3717311917740023,0.3525715602225149,1
0.32209840825208524,0.37248320103596566,0.35227016231630803,1
0.3489931472214112,0.399665958332644,0.3832569368279498,1
0.34571205022110035,0.3986170837443945,0.3825494725787814,1
0.3431142016091549,0.397241705522272,0.37808871352579315,1
0.34491527778543324,0.40049706240596145,0.38384944750175976,1
0.3265691940952333,0.3752923384874425,0.35613765000284753,1
0.32508116159890293,0.37645796073746657,0.3560737977496813,1
0.327923135137593,0.3763539324307449,0.35377902630882757,1
0.32208171033099836,0.37076325201213245,0.348799397370679,1
0.3235583869779531,0.3727553739920968,0.3490171133453848,1
0.3335608378435231,0.38401226156160945,0.36181441499348665,1
0.3163607333100018,0.3685809712248053,0.35451802916191266,1
0.3268100982780447,0.37948936683733747,0.3602753558089596,1
0.33779298148801307,0.3969111917464443,0.3780563826533138,1
0.3342045359556737,0.38913418308155273,0.37375718610549175,1
0.3522257005491218,0.40214365769497173,0.3860181362904008,1
0.3226496118802628,0.36997510267341216,0.3487418890070785,1
0.32486688452903867,0.3683872529499947,0.3469530786408068,1
0.3206739151202498,0.37033689096363837,0.3467431045078013,1
0.3555461870755046,0.4081563474260694,0.39015462785882654,1
0.31495660951769433,0.3583879740292081,0.33510473388502815,1
0.31838966707267513,0.3655379939851891,0.3439643976324722,1
0.33389795385736054,0.373896240720124,0.3541660983000911,1
0.3340300789926202,0.38244651785337025,0.35925492825491506,1
0.32779916233100576,0.36858426373219616,0.346605335894313,1
0.3244202775741608,0.3730443367265388,0.34957250221835223,1
0.3273164554869079,0.36869715913161816,0.34606731090731113,1
0.32446597941387717,0.36416113456532234,0.34461617918037674,1
0.3267263847706234,0.3713496972385881,0.3488377707262048,1
0.3285758524809719,0.37632579254413284,0.3509446108973905,1
0.32555640504351235,0.37090756545286574,0.3477948266700109,1
0.32561197292324573,0.37171424411608633,0.3488772808148839,1
0.3319209768372813,0.37715017381683297,0.3558778863836358,1
0.3500463620635169,0.39172811053822826,0.37287517590658487,1
0.34284004511108307,0.38921755499491967,0.3685021405029733,1
0.340810568816677,0.38713604732392354,0.36722767892409386,1
0.3328982257547454,0.38076465513123664,0.3606030765510555,1
0.3273177845461243,0.3783285068102942,0.35608144486361937,1
0.3179934151000418,0.3692373025758599,0.3455675817713016,1
0.3230026507698554,0.3705922396949976,0.34842547818574626,1
0.3324576297069943,0.37815378001664424,0.3575116360139111,1
0.35470786072791366,0.4011899184858999,0.38154762601892633,1
0.3530383528024722,0.4002886354930801,0.3828260690343784,1
0.35268839974151417,0.39832641591022233,0.38005490880414733,1
0.3445215002167825,0.38849637818446026,0.3720250229413418,1
0.3592558468271603,0.40094912338354205,0.3825069455543865,1
0.3521080027391825,0.39756270920482867,0.3783162410002881,1
0.3226008385646027,0.3756062691637136,0.3532370945192475,1
0.315456875444359,0.36650004914361445,0.34373073581770464,1
0.3302485352217342,0.3742864473391717,0.3545411857940971,1
0.3500527317879271,0.39493995293235784,0.3770444547630727,1
0.35762985052073815,0.40451157332135596,0.38412036603266864,1
0.33964907727121574,0.3846323925546045,0.36542455605403434,1
0.3372960568678895,0.3804773085098366,0.361282992244494,1
0.3357448036368113,0.37976603218585275,0.35768544997639307,1
0.3265871521826196,0.37368384672336136,0.3489590251330549,1
0.3356154973701281,0.3803921999208194,0.3606874502822773,1
0.34890856681143423,0.39720384312255747,0.3807670147136903,1
0.35516207460919336,0.3983966493699522,0.37928716325141487,1
0.3551521339351821,0.40056642609259546,0.3831642930759861,1
0.3620910688598499,0.40767847743894753,0.39196775455473903,1
0.35316034493765563,0.39434154617295225,0.3777071529679986,1
0.3682753450157352,0.4136025077251916,0.39558930313435253,1
0.37862454255102185,0.4252396095700529,0.4093741962492861,1
0.3874661936708529,0.4298070493071208,0.4151989460990996,1
0.3912671652447163,0.4334672927425449,0.41950021230501006,1
0.43113463593766943,0.47202354748467257,0.45947584200924824,1
0.3994155813735593,0.43633936674548024,0.42228633378067804,1
